Nome,Coordenador,Ano,Participantes,Parceria com escola?,Público alvo,Eventos relacionados,Frequência das atividades,Disciplina atrelada,Impactos,Atividade,Periodo,Atividade_Periodo
Ciência da Computação em Foco,Juliana Zamith,2024-2025,5,Não,Público interessado no tema,,projeto continuado em 2025-2026.,,"O projeto teve como objetivo promover a divulgação acadêmica do curso de Ciência da Computação por meio de ações estratégicas no site institucional e nas redes sociais. Buscou-se criar canais de comunicação mais acessíveis, informativos e engajadores, capazes de apresentar o curso de forma atrativa, aproximar a comunidade acadêmica e ampliar sua visibilidade para o público externo. As atividades desenvolvidas ao longo do projeto contribuíram para ampliar e qualificar a divulgação do curso de Ciência da Computação, aproximando a comunidade acadêmica do público externo e promovendo uma imagem mais clara e acessível do curso. A atualização do site e o planejamento de conteúdo para redes sociais reforçam o papel da comunicação digital como ferramenta estratégica de atração, acolhimento e engajamento de estudantes. Entretanto, como descrito nas dificuldades encontradas a parte de visualiação do site ainda está distante do planejado",Ciência da Computação em Foco,2024-2025,Ciência da Computação em Foco - 2024-2025
