Nome,Coordenador,Ano,Participantes,Parceria com escola?,Público alvo,Eventos relacionados,Frequência das atividades,Disciplina atrelada,Impactos,Atividade,Periodo,Atividade_Periodo
Cursos Aplicados de Programação,Daniel Fabio Domingues Posner,2025,57,Não,Alunos da UFRRJ,,Evento Único,AC786 - LECIONAÇÃO DE CURSOS DE EXTENSÃO II,"Os minicursos desenvolvidos pelos discentes têm um grande potencial de aprimorar conceitos sobre conhecimento de aplicações de programação usando a linguagem Python. Esse conhecimento é particularmente interessante para alunos no início dos cursos de graduação que geralmente só tem contato com linguagens como C. Dessa forma, os minicursos agregam novos conhecimentos aos participantes que serão úteis no futuro durante a sua carreira.",Lecionação de Cursos de Extensão II,2025,Lecionação de Cursos de Extensão II - 2025
